Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2012-10-23 01:00:00.000 +0200,Foggy,1,7.066666666666666,7.066666666666666,1.0,4.7656,337.0,0.8533000000000001,0.0,1022.55,Foggy starting overnight continuing until morning.
2012-10-23 02:00:00.000 +0200,Foggy,1,6.905555555555555,6.905555555555555,0.99,3.1234,321.0,1.9964,0.0,1022.63,Foggy starting overnight continuing until morning.
2012-10-23 03:00:00.000 +0200,Foggy,1,5.972222222222222,5.972222222222222,1.0,3.22,330.0,0.6440000000000001,0.0,1022.45,Foggy starting overnight continuing until morning.
2012-10-23 04:00:00.000 +0200,Foggy,1,3.866666666666667,3.866666666666667,1.0,3.22,330.0,0.1771,0.0,1022.45,Foggy starting overnight continuing until morning.
2012-10-23 05:00:00.000 +0200,Foggy,1,4.766666666666666,4.766666666666666,1.0,3.1878,292.0,0.8211,0.0,1022.29,Foggy starting overnight continuing until morning.
2012-10-23 06:00:00.000 +0200,Foggy,1,3.866666666666667,3.866666666666667,1.0,3.22,310.0,0.322,0.0,1022.36,Foggy starting overnight continuing until morning.
2012-10-23 07:00:00.000 +0200,Foggy,1,4.961111111111111,3.0888888888888903,1.0,8.05,330.0,0.322,0.0,1022.36,Foggy starting overnight continuing until morning.
2012-10-23 08:00:00.000 +0200,Foggy,1,6.127777777777778,6.127777777777778,1.0,3.4937,339.0,1.2397,0.0,1022.77,Foggy starting overnight continuing until morning.
2012-10-23 10:00:00.000 +0200,Foggy,1,11.083333333333336,11.083333333333336,0.94,4.4919,9.0,1.8515,0.0,1023.05,Foggy starting overnight continuing until morning.
2012-10-23 11:00:00.000 +0200,Clear,1,13.672222222222222,13.672222222222222,0.84,4.2665,349.0,4.3309,0.0,1023.25,Foggy starting overnight continuing until morning.
2012-10-23 12:00:00.000 +0200,Clear,1,15.094444444444449,15.094444444444449,0.78,7.5348,0.0,6.118,0.0,1023.22,Foggy starting overnight continuing until morning.
2012-10-23 13:00:00.000 +0200,Clear,1,17.266666666666666,17.266666666666666,0.67,4.4275,8.0,8.9677,0.0,1022.64,Foggy starting overnight continuing until morning.
2012-10-23 14:00:00.000 +0200,Clear,1,17.944444444444443,17.944444444444443,0.63,6.7781,356.0,9.4507,0.0,1022.27,Foggy starting overnight continuing until morning.
2012-10-23 15:00:00.000 +0200,Clear,1,18.88888888888889,18.88888888888889,0.61,7.953400000000001,339.0,9.982,0.0,1021.74,Foggy starting overnight continuing until morning.
2012-10-23 21:00:00.000 +0200,Foggy,1,7.777777777777778,7.777777777777778,1.0,3.0751,320.0,1.8837,0.0,1022.13,Foggy starting overnight continuing until morning.
2012-10-23 22:00:00.000 +0200,Foggy,1,8.244444444444447,8.244444444444447,0.96,3.0751,310.0,1.9159,0.0,1022.25,Foggy starting overnight continuing until morning.
2012-10-23 23:00:00.000 +0200,Foggy,1,7.461111111111112,7.461111111111112,0.99,3.0912,346.0,1.6905,0.0,1022.0,Foggy starting overnight continuing until morning.
2012-10-24 00:00:00.000 +0200,Foggy,1,7.133333333333336,6.144444444444446,1.0,6.1502,20.0,0.8372,0.0,1021.97,Foggy overnight.
2012-10-24 01:00:00.000 +0200,Foggy,1,7.616666666666668,7.616666666666668,1.0,3.22,10.0,0.8855000000000002,0.0,1022.05,Foggy overnight.
2012-10-24 06:00:00.000 +0200,Foggy,1,4.044444444444445,4.044444444444445,1.0,3.1395,347.0,1.9159,0.0,1021.05,Foggy overnight.
2012-10-24 07:00:00.000 +0200,Foggy,1,4.044444444444445,2.105555555555555,1.0,7.711900000000001,319.0,2.9624,0.0,1020.74,Foggy overnight.
2012-10-24 08:00:00.000 +0200,Clear,1,5.077777777777778,5.077777777777778,0.99,4.379200000000001,297.0,4.008900000000001,0.0,1021.13,Foggy overnight.
2012-10-24 09:00:00.000 +0200,Clear,1,7.827777777777779,7.827777777777779,0.96,4.652900000000001,339.0,9.7566,0.0,1021.43,Foggy overnight.
2012-10-24 10:00:00.000 +0200,Clear,1,9.983333333333333,9.983333333333333,0.84,4.6046000000000005,20.0,9.9015,0.0,1021.35,Foggy overnight.
2012-10-24 12:00:00.000 +0200,Clear,1,13.755555555555553,13.755555555555553,0.68,1.61,290.0,9.982,0.0,1021.04,Foggy overnight.
2012-10-24 13:00:00.000 +0200,Clear,1,14.88888888888889,14.88888888888889,0.63,3.1073,261.0,9.982,0.0,1020.35,Foggy overnight.
2012-10-24 14:00:00.000 +0200,Clear,1,15.877777777777776,15.877777777777776,0.59,6.3112,315.0,10.3523,0.0,1019.8,Foggy overnight.
2012-10-25 00:00:00.000 +0200,Foggy,1,8.933333333333332,8.933333333333332,0.96,3.2683,254.0,2.5277000000000003,0.0,1018.81,Foggy until afternoon.
2012-10-25 01:00:00.000 +0200,Foggy,1,9.444444444444445,9.444444444444445,0.96,2.7692,197.0,2.5116,0.0,1018.51,Foggy until afternoon.
2012-10-25 02:00:00.000 +0200,Foggy,1,9.583333333333334,9.583333333333334,0.96,2.6243,189.0,3.0751,0.0,1018.39,Foggy until afternoon.
2012-10-25 03:00:00.000 +0200,Foggy,1,9.927777777777775,9.927777777777775,0.96,0.0,0.0,2.5116,0.0,1018.0,Foggy until afternoon.
2012-10-25 04:00:00.000 +0200,Foggy,1,9.927777777777775,9.927777777777775,0.96,3.0751,280.0,2.9785000000000004,0.0,1017.52,Foggy until afternoon.
2012-10-25 05:00:00.000 +0200,Foggy,1,10.42222222222222,10.42222222222222,0.94,2.8497000000000003,319.0,2.898,0.0,1017.35,Foggy until afternoon.
2012-10-25 07:00:00.000 +0200,Foggy,1,9.927777777777775,9.927777777777775,1.0,1.6583,249.0,2.9785000000000004,0.0,1016.52,Foggy until afternoon.
2012-10-25 08:00:00.000 +0200,Foggy,1,9.93888888888889,9.93888888888889,1.0,2.8336,277.0,1.6744,0.0,1016.47,Foggy until afternoon.
2012-10-25 09:00:00.000 +0200,Foggy,1,10.97222222222222,10.97222222222222,0.93,0.0,0.0,1.932,0.0,1016.43,Foggy until afternoon.
2012-10-25 10:00:00.000 +0200,Foggy,1,11.016666666666666,11.016666666666666,0.93,0.0,0.0,2.5438,0.0,1016.41,Foggy until afternoon.
2012-10-25 11:00:00.000 +0200,Foggy,1,10.999999999999998,10.999999999999998,0.93,2.4311000000000003,216.0,2.0125,0.0,1016.28,Foggy until afternoon.
2012-10-25 12:00:00.000 +0200,Foggy,1,11.06111111111111,11.06111111111111,0.93,3.1717,230.0,2.5921000000000003,0.0,1015.72,Foggy until afternoon.
2012-10-25 13:00:00.000 +0200,Foggy,1,11.105555555555558,11.105555555555558,0.93,1.6744,205.0,1.9803,0.0,1015.11,Foggy until afternoon.
2012-10-25 14:00:00.000 +0200,Foggy,1,12.0,12.0,0.93,7.583100000000001,242.0,2.8336,0.0,1014.48,Foggy until afternoon.
2012-10-25 15:00:00.000 +0200,Foggy,1,11.083333333333336,11.083333333333336,0.99,8.9838,280.0,2.7048,0.0,1013.71,Foggy until afternoon.
2012-10-26 03:00:00.000 +0200,Clear,1,7.000000000000001,4.922222222222222,0.94,10.7387,211.0,4.9105,0.0,1011.73,Foggy in the morning.
2012-10-26 04:00:00.000 +0200,Clear,1,6.4444444444444455,6.4444444444444455,0.94,3.3649,231.0,3.976700000000001,0.0,1011.81,Foggy in the morning.
2012-10-26 05:00:00.000 +0200,Foggy,1,4.716666666666668,3.466666666666668,0.99,5.8443000000000005,200.0,2.4633000000000003,0.0,1012.02,Foggy in the morning.
2012-10-26 06:00:00.000 +0200,Foggy,1,3.8555555555555534,1.8000000000000012,1.0,8.017800000000001,203.0,1.3685,0.0,1012.03,Foggy in the morning.
2012-10-26 07:00:00.000 +0200,Foggy,1,3.877777777777776,3.877777777777776,1.0,3.2844,198.0,1.0143,0.0,1012.1,Foggy in the morning.
2012-10-26 08:00:00.000 +0200,Foggy,1,5.177777777777778,4.272222222222221,0.94,5.055400000000001,190.0,1.8515,0.0,1012.38,Foggy in the morning.
2012-10-27 01:00:00.000 +0200,Clear,1,9.488888888888887,7.066666666666666,0.83,16.985500000000002,130.0,15.7297,0.0,1004.03,Mostly cloudy starting overnight and breezy starting in the morning continuing until afternoon.
2012-10-28 01:00:00.000 +0200,Foggy,1,13.311111111111112,13.311111111111112,0.96,10.7387,229.0,1.2719,0.0,992.99,Mostly cloudy throughout the day.
2012-10-29 20:00:00.000 +0100,Foggy,1,2.7777777777777777,-1.0555555555555547,0.99,15.504300000000002,310.0,2.737,0.0,1010.95,Mostly cloudy throughout the day.
2012-10-03 20:00:00.000 +0200,Clear,1,14.061111111111112,14.061111111111112,0.83,4.2987,254.0,9.982,0.0,1017.94,Partly cloudy until evening.
2012-10-03 21:00:00.000 +0200,Clear,1,13.75,13.75,0.9,3.1073,223.0,9.982,0.0,1018.22,Partly cloudy until evening.
2012-10-03 22:00:00.000 +0200,Clear,1,13.177777777777775,13.177777777777775,0.9,3.1717,232.0,15.826300000000002,0.0,1018.42,Partly cloudy until evening.
2012-10-03 23:00:00.000 +0200,Clear,1,12.088888888888889,12.088888888888889,0.94,3.0429,207.0,14.9569,0.0,1018.52,Partly cloudy until evening.
2012-10-31 01:00:00.000 +0100,Clear,1,0.4666666666666685,-3.377777777777777,0.9,12.719,151.0,14.168000000000005,0.0,1015.02,Partly cloudy starting in the morning.
2012-10-31 02:00:00.000 +0100,Clear,1,0.4888888888888903,-3.611111111111111,0.89,14.007,151.0,14.812,0.0,1014.86,Partly cloudy starting in the morning.
2012-10-31 03:00:00.000 +0100,Clear,0,-0.0499999999999999,-4.261111111111112,0.9,13.9909,141.0,14.7637,0.0,1014.65,Partly cloudy starting in the morning.
2012-10-31 04:00:00.000 +0100,Clear,0,-0.1222222222222216,-4.294444444444445,0.91,13.685,142.0,14.023100000000005,0.0,1014.75,Partly cloudy starting in the morning.
2012-10-31 05:00:00.000 +0100,Clear,0,-0.0944444444444453,-4.322222222222223,0.86,14.023100000000005,150.0,9.7566,0.0,1014.66,Partly cloudy starting in the morning.
2012-10-31 06:00:00.000 +0100,Clear,0,-0.0722222222222216,-4.255555555555556,0.86,13.8299,140.0,9.7083,0.0,1014.96,Partly cloudy starting in the morning.
2012-10-04 00:00:00.000 +0200,Clear,1,11.511111111111113,11.511111111111113,0.96,3.059,203.0,11.9784,0.0,1018.53,Partly cloudy starting in the morning.
2012-10-04 01:00:00.000 +0200,Clear,1,10.933333333333334,10.933333333333334,0.96,3.1878,215.0,8.1305,0.0,1018.82,Partly cloudy starting in the morning.
2012-10-04 02:00:00.000 +0200,Clear,1,10.633333333333333,10.633333333333333,0.99,3.0751,215.0,6.8425,0.0,1018.85,Partly cloudy starting in the morning.
2012-10-04 03:00:00.000 +0200,Clear,1,9.333333333333332,9.333333333333332,1.0,3.22,300.0,6.295100000000001,0.0,1018.52,Partly cloudy starting in the morning.
2012-10-04 04:00:00.000 +0200,Clear,1,9.283333333333337,9.283333333333337,0.96,3.1878,242.0,6.295100000000001,0.0,1018.24,Partly cloudy starting in the morning.
2012-10-04 05:00:00.000 +0200,Clear,1,8.900000000000002,8.900000000000002,1.0,3.6547,275.0,6.488300000000001,0.0,1018.23,Partly cloudy starting in the morning.
2012-10-04 06:00:00.000 +0200,Clear,1,7.222222222222222,7.222222222222222,1.0,0.2898,290.0,5.0393,0.0,1018.23,Partly cloudy starting in the morning.
2012-10-04 07:00:00.000 +0200,Foggy,1,8.733333333333333,8.733333333333333,1.0,1.4973,185.0,1.6583,0.0,1018.33,Partly cloudy starting in the morning.
2012-10-06 19:00:00.000 +0200,Clear,1,17.22222222222222,17.22222222222222,0.72,4.347,162.0,9.982,0.0,1016.7,Partly cloudy until evening.
2012-10-06 20:00:00.000 +0200,Clear,1,16.01111111111111,16.01111111111111,0.77,3.0751,181.0,9.982,0.0,1016.85,Partly cloudy until evening.
2012-10-06 21:00:00.000 +0200,Clear,1,14.86111111111111,14.86111111111111,0.79,4.83,180.0,9.982,0.0,1016.73,Partly cloudy until evening.
2012-10-06 22:00:00.000 +0200,Clear,1,14.36111111111111,14.36111111111111,0.81,3.22,180.0,14.9086,0.0,1016.92,Partly cloudy until evening.
2012-10-06 23:00:00.000 +0200,Clear,1,14.038888888888891,14.038888888888891,0.83,3.2039,184.0,14.168000000000005,0.0,1016.89,Partly cloudy until evening.
2012-10-07 00:00:00.000 +0200,Clear,1,13.22222222222222,13.22222222222222,0.81,6.262900000000001,161.0,14.9086,0.0,1016.69,Mostly cloudy starting overnight and breezy starting in the evening.
2012-10-08 21:00:00.000 +0200,Clear,1,7.044444444444444,5.216666666666667,0.74,9.499,261.0,9.982,0.0,1019.73,Breezy overnight and partly cloudy until evening.
2012-10-08 22:00:00.000 +0200,Clear,1,6.050000000000001,4.811111111111109,0.82,6.44,270.0,15.826300000000002,0.0,1019.6,Breezy overnight and partly cloudy until evening.
2012-10-08 23:00:00.000 +0200,Clear,1,5.38888888888889,5.38888888888889,0.87,3.0751,221.0,14.9569,0.0,1019.42,Breezy overnight and partly cloudy until evening.
2012-10-09 00:00:00.000 +0200,Clear,1,5.377777777777777,5.377777777777777,0.86,3.1073,213.0,15.826300000000002,0.0,1018.92,Partly cloudy starting overnight.
2012-09-01 23:00:00.000 +0200,Clear,1,18.73888888888889,18.73888888888889,0.66,3.4454,327.0,15.3111,0.0,1018.44,Mostly cloudy until night.
2012-09-10 00:00:00.000 +0200,Clear,1,20.627777777777776,20.627777777777776,0.48,13.9104,81.0,15.826300000000002,0.0,1019.54,Partly cloudy starting in the morning.
2012-09-10 01:00:00.000 +0200,Clear,1,20.07222222222222,20.07222222222222,0.49,10.8997,90.0,15.826300000000002,0.0,1019.64,Partly cloudy starting in the morning.
2012-09-10 02:00:00.000 +0200,Clear,1,17.45555555555556,17.45555555555556,0.59,5.5223,85.0,14.9569,0.0,1019.63,Partly cloudy starting in the morning.
2012-09-10 03:00:00.000 +0200,Clear,1,13.28888888888889,13.28888888888889,0.7,3.2522,40.0,15.826300000000002,0.0,1019.86,Partly cloudy starting in the morning.
2012-09-10 04:00:00.000 +0200,Clear,1,12.244444444444444,12.244444444444444,0.73,6.4078,351.0,15.826300000000002,0.0,1019.85,Partly cloudy starting in the morning.
2012-09-10 05:00:00.000 +0200,Clear,1,13.177777777777775,13.177777777777775,0.75,10.304000000000002,29.0,14.9569,0.0,1019.77,Partly cloudy starting in the morning.
2012-09-10 06:00:00.000 +0200,Clear,1,12.2,12.2,0.75,7.905100000000001,49.0,9.982,0.0,1019.76,Partly cloudy starting in the morning.
2012-09-10 07:00:00.000 +0200,Clear,1,13.733333333333333,13.733333333333333,0.69,3.3649,1.0,9.982,0.0,1020.24,Partly cloudy starting in the morning.
2012-09-11 21:00:00.000 +0200,Clear,1,20.944444444444443,20.944444444444443,0.47,12.4775,160.0,9.982,0.0,1015.09,Mostly cloudy until evening.
2012-09-11 22:00:00.000 +0200,Clear,1,20.41111111111111,20.41111111111111,0.46,14.1519,160.0,15.826300000000002,0.0,1015.18,Mostly cloudy until evening.
2012-09-11 23:00:00.000 +0200,Clear,1,20.866666666666667,20.866666666666667,0.45,16.2449,170.0,15.3111,0.0,1015.22,Mostly cloudy until evening.
2012-09-12 00:00:00.000 +0200,Clear,1,20.38888888888889,20.38888888888889,0.45,16.7601,160.0,15.826300000000002,0.0,1015.18,Partly cloudy starting in the morning continuing until night.
2012-09-12 01:00:00.000 +0200,Clear,1,18.72222222222222,18.72222222222222,0.49,13.7816,169.0,15.826300000000002,0.0,1015.06,Partly cloudy starting in the morning continuing until night.
2012-09-12 02:00:00.000 +0200,Clear,1,17.666666666666668,17.666666666666668,0.51,13.5723,169.0,15.3111,0.0,1014.72,Partly cloudy starting in the morning continuing until night.
2012-09-12 03:00:00.000 +0200,Clear,1,17.61111111111111,17.61111111111111,0.47,16.7601,150.0,15.826300000000002,0.0,1014.1,Partly cloudy starting in the morning continuing until night.
2012-09-12 04:00:00.000 +0200,Clear,1,16.966666666666665,16.966666666666665,0.49,13.5562,160.0,15.826300000000002,0.0,1013.8,Partly cloudy starting in the morning continuing until night.
2012-09-12 05:00:00.000 +0200,Clear,1,15.411111111111111,15.411111111111111,0.52,13.2503,186.0,15.3111,0.0,1013.8,Partly cloudy starting in the morning continuing until night.
2012-09-12 06:00:00.000 +0200,Clear,1,14.75,14.75,0.56,13.6528,150.0,9.982,0.0,1013.68,Partly cloudy starting in the morning continuing until night.
2012-09-12 21:00:00.000 +0200,Clear,1,18.96111111111111,18.96111111111111,0.43,8.162700000000001,141.0,9.982,0.0,1007.06,Partly cloudy starting in the morning continuing until night.
2012-09-16 00:00:00.000 +0200,Clear,1,11.616666666666664,11.616666666666664,0.81,6.279,320.0,15.826300000000002,0.0,1016.67,Partly cloudy starting overnight.
2012-09-17 23:00:00.000 +0200,Clear,1,15.627777777777778,15.627777777777778,0.73,3.4615,42.0,14.9569,0.0,1017.53,Mostly cloudy until night.
2012-09-02 03:00:00.000 +0200,Clear,1,15.13888888888889,15.13888888888889,0.87,3.1717,302.0,15.826300000000002,0.0,1019.42,Partly cloudy starting in the evening continuing until night.
2012-09-02 05:00:00.000 +0200,Clear,1,15.266666666666664,15.266666666666664,0.83,5.2003,121.0,14.9569,0.0,1019.45,Partly cloudy starting in the evening continuing until night.
2012-09-02 07:00:00.000 +0200,Clear,1,19.63888888888889,19.63888888888889,0.6,13.9587,130.0,9.982,0.0,1020.02,Partly cloudy starting in the evening continuing until night.
2012-09-02 08:00:00.000 +0200,Clear,1,21.872222222222224,21.872222222222224,0.58,21.0588,149.0,9.982,0.0,1020.4,Partly cloudy starting in the evening continuing until night.
2012-09-02 09:00:00.000 +0200,Clear,1,23.716666666666665,23.716666666666665,0.51,25.808300000000003,160.0,9.982,0.0,1020.92,Partly cloudy starting in the evening continuing until night.
2012-09-02 10:00:00.000 +0200,Clear,1,25.88888888888889,25.88888888888889,0.45,25.743900000000004,170.0,9.982,0.0,1021.13,Partly cloudy starting in the evening continuing until night.
2012-09-02 11:00:00.000 +0200,Clear,1,26.916666666666668,26.822222222222223,0.4,16.422,163.0,10.3523,0.0,1021.49,Partly cloudy starting in the evening continuing until night.
2012-09-02 12:00:00.000 +0200,Clear,1,28.77777777777778,28.177777777777777,0.37,13.7011,180.0,9.982,0.0,1021.3,Partly cloudy starting in the evening continuing until night.
2012-09-02 13:00:00.000 +0200,Clear,1,29.88888888888889,28.97777777777777,0.34,15.375500000000002,160.0,9.982,0.0,1021.01,Partly cloudy starting in the evening continuing until night.
2012-09-02 14:00:00.000 +0200,Clear,1,30.83888888888889,29.75555555555556,0.32,7.084000000000001,201.0,10.3523,0.0,1020.55,Partly cloudy starting in the evening continuing until night.
2012-09-02 15:00:00.000 +0200,Clear,1,32.111111111111114,31.02777777777778,0.31,4.7978000000000005,204.0,9.982,0.0,1019.83,Partly cloudy starting in the evening continuing until night.
2012-09-02 16:00:00.000 +0200,Clear,1,32.10555555555556,30.90555555555555,0.3,7.245,75.0,9.982,0.0,1019.23,Partly cloudy starting in the evening continuing until night.
2012-09-02 17:00:00.000 +0200,Clear,1,32.04444444444445,30.772222222222226,0.29,6.810300000000001,104.0,10.3523,0.0,1018.84,Partly cloudy starting in the evening continuing until night.
2012-09-02 23:00:00.000 +0200,Clear,1,21.288888888888884,21.288888888888884,0.52,5.506200000000001,80.0,15.3111,0.0,1019.58,Partly cloudy starting in the evening continuing until night.
2012-09-21 04:00:00.000 +0200,Clear,1,7.461111111111112,5.477777777777778,0.93,10.722600000000002,300.0,15.826300000000002,0.0,1022.81,Partly cloudy until night.
2012-09-22 00:00:00.000 +0200,Clear,1,6.0888888888888895,6.0888888888888895,0.96,3.22,120.0,15.826300000000002,0.0,1021.1,Mostly cloudy starting in the morning.
2012-09-22 01:00:00.000 +0200,Clear,1,5.511111111111112,5.511111111111112,0.96,3.0751,166.0,15.826300000000002,0.0,1020.59,Mostly cloudy starting in the morning.
2012-09-22 02:00:00.000 +0200,Clear,1,6.483333333333334,5.472222222222223,0.93,5.9087000000000005,151.0,14.9569,0.0,1020.35,Mostly cloudy starting in the morning.
2012-09-22 03:00:00.000 +0200,Clear,1,5.466666666666669,5.466666666666669,0.96,3.3649,130.0,15.826300000000002,0.0,1020.0,Mostly cloudy starting in the morning.
2012-09-23 17:00:00.000 +0200,Clear,1,22.31111111111111,22.31111111111111,0.45,11.8979,269.0,10.3523,0.0,1017.05,Partly cloudy until night.
2012-09-23 18:00:00.000 +0200,Clear,1,20.016666666666666,20.016666666666666,0.56,4.7012,269.0,9.982,0.0,1016.72,Partly cloudy until night.
2012-09-26 07:00:00.000 +0200,Clear,1,13.705555555555556,13.705555555555556,0.84,10.8836,142.0,9.982,0.0,1012.96,Partly cloudy until night.
2012-09-27 04:00:00.000 +0200,Clear,1,15.577777777777776,15.577777777777776,0.7,13.7494,131.0,15.826300000000002,0.0,1012.95,Partly cloudy until night.
2012-09-27 05:00:00.000 +0200,Clear,1,14.633333333333336,14.633333333333336,0.75,10.3362,134.0,14.9569,0.0,1013.09,Partly cloudy until night.
2012-09-29 04:00:00.000 +0200,Foggy,1,12.738888888888887,12.738888888888887,1.0,0.0,0.0,0.9177,0.0,1020.43,Foggy in the morning.
2012-09-29 05:00:00.000 +0200,Foggy,1,12.355555555555558,12.355555555555558,0.99,3.2039,11.0,2.8497000000000003,0.0,1020.23,Foggy in the morning.
2012-09-29 06:00:00.000 +0200,Foggy,1,12.13888888888889,12.13888888888889,1.0,0.0,0.0,0.8372,0.0,1020.21,Foggy in the morning.
2012-09-29 07:00:00.000 +0200,Foggy,1,12.738888888888887,12.738888888888887,1.0,4.9105,120.0,2.1252000000000004,0.0,1020.11,Foggy in the morning.
2012-09-03 00:00:00.000 +0200,Clear,1,21.32222222222222,21.32222222222222,0.51,10.6421,150.0,15.826300000000002,0.0,1020.21,Partly cloudy starting in the morning.
2012-09-03 01:00:00.000 +0200,Clear,1,19.194444444444443,19.194444444444443,0.61,6.1502,140.0,15.826300000000002,0.0,1020.22,Partly cloudy starting in the morning.
2012-09-03 03:00:00.000 +0200,Clear,1,16.06111111111111,16.06111111111111,0.71,3.22,10.0,15.826300000000002,0.0,1020.01,Partly cloudy starting in the morning.
2012-09-03 04:00:00.000 +0200,Clear,1,15.511111111111113,15.511111111111113,0.73,3.22,350.0,15.826300000000002,0.0,1019.84,Partly cloudy starting in the morning.
2012-09-04 22:00:00.000 +0200,Clear,1,23.62222222222222,23.62222222222222,0.51,10.8997,20.0,15.826300000000002,0.0,1014.96,Mostly cloudy until evening.
2012-09-04 23:00:00.000 +0200,Clear,1,22.27777777777777,22.27777777777777,0.54,9.5634,38.0,14.9569,0.0,1015.07,Mostly cloudy until evening.
2012-09-05 00:00:00.000 +0200,Clear,1,18.77777777777778,18.77777777777778,0.66,6.295100000000001,351.0,15.826300000000002,0.0,1015.56,Partly cloudy starting overnight continuing until night.
2012-09-05 01:00:00.000 +0200,Clear,1,17.68888888888889,17.68888888888889,0.68,6.423900000000001,351.0,14.9086,0.0,1015.47,Partly cloudy starting overnight continuing until night.
2012-09-05 12:00:00.000 +0200,Clear,1,29.90555555555555,29.28888888888889,0.37,2.8175000000000003,143.0,9.982,0.0,1014.47,Partly cloudy starting overnight continuing until night.
2012-09-06 06:00:00.000 +0200,Clear,1,19.88333333333334,19.88333333333334,0.79,12.0911,349.0,9.9015,0.0,1013.92,Mostly cloudy until night.
2012-09-06 21:00:00.000 +0200,Clear,1,18.86111111111111,18.86111111111111,0.72,16.7279,9.0,10.0464,0.0,1019.52,Mostly cloudy until night.
2012-09-08 02:00:00.000 +0200,Clear,1,11.894444444444442,11.894444444444442,0.64,3.3005,239.0,14.9569,0.0,1021.59,Partly cloudy until night.
2012-09-08 10:00:00.000 +0200,Clear,1,24.75,24.75,0.34,12.88,292.0,9.982,0.0,1020.95,Partly cloudy until night.
2012-09-08 23:00:00.000 +0200,Clear,1,17.188888888888886,17.188888888888886,0.64,5.796,272.0,14.9569,0.0,1019.0,Partly cloudy until night.
2012-09-09 00:00:00.000 +0200,Clear,1,15.933333333333334,15.933333333333334,0.66,3.3649,299.0,15.826300000000002,0.0,1019.15,Partly cloudy starting overnight continuing until afternoon.
2012-09-09 09:00:00.000 +0200,Clear,1,22.61666666666666,22.61666666666666,0.49,9.4507,350.0,9.982,0.0,1019.96,Partly cloudy starting overnight continuing until afternoon.
2012-09-09 10:00:00.000 +0200,Clear,1,24.88333333333334,24.88333333333334,0.42,12.1394,341.0,9.982,0.0,1020.14,Partly cloudy starting overnight continuing until afternoon.
2012-09-09 15:00:00.000 +0200,Clear,1,28.838888888888885,27.68333333333333,0.29,12.2038,359.0,9.982,0.0,1018.93,Partly cloudy starting overnight continuing until afternoon.
2012-09-09 16:00:00.000 +0200,Clear,1,28.838888888888885,27.58888888888889,0.27,9.1126,321.0,9.982,0.0,1018.53,Partly cloudy starting overnight continuing until afternoon.
2012-09-09 17:00:00.000 +0200,Clear,1,28.766666666666666,27.54444444444444,0.27,10.3362,64.0,10.3523,0.0,1018.15,Partly cloudy starting overnight continuing until afternoon.
2012-09-09 18:00:00.000 +0200,Clear,1,27.72777777777777,26.83333333333333,0.28,9.2253,29.0,9.982,0.0,1018.13,Partly cloudy starting overnight continuing until afternoon.
2012-09-09 19:00:00.000 +0200,Clear,1,23.883333333333333,23.883333333333333,0.37,7.792400000000001,41.0,9.982,0.0,1018.41,Partly cloudy starting overnight continuing until afternoon.
2012-09-09 20:00:00.000 +0200,Clear,1,22.05,22.05,0.41,8.4686,58.0,10.3523,0.0,1018.72,Partly cloudy starting overnight continuing until afternoon.
2012-09-09 21:00:00.000 +0200,Clear,1,20.86111111111111,20.86111111111111,0.44,9.2253,70.0,9.982,0.0,1019.12,Partly cloudy starting overnight continuing until afternoon.
2012-09-09 22:00:00.000 +0200,Clear,1,20.766666666666666,20.766666666666666,0.46,10.8675,70.0,15.826300000000002,0.0,1019.23,Partly cloudy starting overnight continuing until afternoon.
2012-09-09 23:00:00.000 +0200,Clear,1,20.700000000000003,20.700000000000003,0.46,12.9122,77.0,14.9569,0.0,1019.47,Partly cloudy starting overnight continuing until afternoon.
2013-04-11 06:00:00.000 +0200,Foggy,1,3.777777777777776,1.8222222222222229,0.92,7.631400000000001,240.0,1.2236,0.0,1014.81,Partly cloudy until night.
2013-04-11 23:00:00.000 +0200,Clear,1,10.56666666666667,10.56666666666667,0.77,16.599100000000004,131.0,14.9569,0.0,1012.82,Partly cloudy until night.
2013-04-12 00:00:00.000 +0200,Clear,1,10.994444444444444,10.994444444444444,0.7,16.905,141.0,15.826300000000002,0.0,1012.58,Mostly cloudy starting overnight.
2013-04-13 22:00:00.000 +0200,Clear,1,10.35,10.35,0.69,10.980200000000002,319.0,15.826300000000002,0.0,1022.84,Partly cloudy until evening.
2013-04-13 23:00:00.000 +0200,Clear,1,8.194444444444445,8.194444444444445,0.77,3.3166,241.0,14.9569,0.0,1023.57,Partly cloudy until evening.
2013-04-14 00:00:00.000 +0200,Clear,1,8.155555555555557,6.2333333333333325,0.75,11.1573,252.0,15.826300000000002,0.0,1024.05,Partly cloudy starting overnight continuing until evening.
2013-04-14 01:00:00.000 +0200,Clear,1,7.066666666666666,4.9,0.8,11.27,280.0,15.826300000000002,0.0,1024.65,Partly cloudy starting overnight continuing until evening.
2013-04-14 22:00:00.000 +0200,Clear,1,8.894444444444442,8.894444444444442,0.7,2.6565,74.0,15.826300000000002,0.0,1027.23,Partly cloudy starting overnight continuing until evening.
2013-04-14 23:00:00.000 +0200,Clear,1,9.105555555555556,8.555555555555555,0.71,5.6511,40.0,14.9569,0.0,1027.22,Partly cloudy starting overnight continuing until evening.
